cellid,commid,xcoord,ycoord
3143,3633,9.13917,45.42323
3144,3633,9.14217,45.42323
3145,3633,9.14518,45.42323
3146,3748,9.14818,45.42322
3147,3748,9.15118,45.42322
3148,3748,9.15419,45.42321
3149,3748,9.15719,45.42321
3150,2854,9.16019,45.42321
3151,2854,9.1632,45.4232
3152,2854,9.1662,45.4232
3153,2854,9.16921,45.42319
3154,3659,9.17221,45.42319
3155,3659,9.17521,45.42318
3156,3659,9.17822,45.42318
3157,3659,9.18122,45.42318
3158,3659,9.18423,45.42317
3159,3659,9.18723,45.42317
3160,3659,9.19023,45.42316
3161,3659,9.19324,45.42316
3162,2266,9.19624,45.42315
3163,2266,9.19924,45.42314
3164,2266,9.20225,45.42314
3165,2266,9.20525,45.42313
3166,2266,9.20826,45.42313
3167,2266,9.21126,45.42312
3168,2266,9.21426,45.42312
3169,2266,9.21727,45.42311
3170,2266,9.22027,45.42311
3171,3678,9.22328,45.4231
3172,3678,9.22628,45.42309
3173,3678,9.22928,45.42309
3174,3678,9.23229,45.42308
3175,3678,9.23529,45.42308
3176,3678,9.23829,45.42307
3177,3678,9.2413,45.42306
3178,2786,9.2443,45.42306
3179,2786,9.24731,45.42305
3180,2786,9.25031,45.42304
3181,2786,9.25331,45.42304
3182,2786,9.25632,45.42303
3183,2786,9.25932,45.42302
3184,2786,9.26232,45.42302
3185,2786,9.26533,45.42301
3186,2786,9.26833,45.423
3187,2786,9.27134,45.423
3188,2786,9.27434,45.42299
3189,2786,9.27734,45.42298
3190,2786,9.28035,45.42297
3191,2786,9.28335,45.42297
3192,2786,9.28636,45.42296
3193,2786,9.28936,45.42295
3194,2786,9.29236,45.42294
3195,3997,9.29537,45.42294
3196,3997,9.29837,45.42293
3197,3997,9.30137,45.42292
3198,3997,9.30438,45.42291
3199,3997,9.30738,45.42291
3200,3997,9.31039,45.4229
3201,3118,9.01301,45.42543
3202,3118,9.01601,45.42543
3203,3118,9.01901,45.42543
3204,3118,9.02202,45.42543
3205,8502,9.02502,45.42543
3206,3118,9.02803,45.42543
3207,3118,9.03103,45.42543
3208,3118,9.03403,45.42543
3209,3118,9.03704,45.42543
3210,3118,9.04004,45.42543
3211,3118,9.04305,45.42543
3212,3118,9.04605,45.42542
3213,3118,9.04905,45.42542
3214,3118,9.05206,45.42542
3215,3118,9.05506,45.42542
3216,3118,9.05807,45.42542
3217,3118,9.06107,45.42542
3218,3118,9.06407,45.42542
3219,3118,9.06708,45.42541
3220,3118,9.07008,45.42541
3221,3118,9.07309,45.42541
3222,3118,9.07609,45.42541
3223,3118,9.07909,45.42541
3224,3118,9.0821,45.4254
3225,3118,9.0851,45.4254
3226,3118,9.08811,45.4254
3227,3633,9.09111,45.4254
3228,3633,9.09411,45.4254
3229,3633,9.09712,45.42539
3230,3633,9.10012,45.42539
3231,3633,9.10313,45.42539
3232,3633,9.10613,45.42538
3233,3633,9.10913,45.42538
3234,3633,9.11214,45.42538
3235,3633,9.11514,45.42538
3236,3633,9.11815,45.42537
3237,3633,9.12115,45.42537
3238,3633,9.12415,45.42537
3239,3633,9.12716,45.42536
3240,3633,9.13016,45.42536
3241,3633,9.13317,45.42536
3242,3633,9.13617,45.42535
3243,3633,9.13917,45.42535
3244,3633,9.14218,45.42535
3245,3633,9.14518,45.42534
3246,3748,9.14818,45.42534
3247,3748,9.15119,45.42533
3248,3748,9.15419,45.42533
3249,3748,9.1572,45.42533
3250,3748,9.1602,45.42532
3251,3748,9.1632,45.42532
3252,3748,9.16621,45.42531
3253,3659,9.16921,45.42531
3254,3659,9.17222,45.4253
3255,3659,9.17522,45.4253
3256,3659,9.17822,45.4253
3257,3659,9.18123,45.42529
3258,3659,9.18423,45.42529
3259,3659,9.18724,45.42528
3260,3659,9.19024,45.42528
3261,3659,9.19324,45.42527
3262,3659,9.19625,45.42527
3263,2266,9.19925,45.42526
3264,2266,9.20226,45.42525
3265,2266,9.20526,45.42525
3266,2266,9.20826,45.42524
3267,2266,9.21127,45.42524
3268,2266,9.21427,45.42523
3269,2266,9.21728,45.42523
3270,2266,9.22028,45.42522
3271,3678,9.22328,45.42522
3272,3678,9.22629,45.42521
3273,3678,9.22929,45.4252
3274,3678,9.2323,45.4252
3275,3678,9.2353,45.42519
3276,3678,9.2383,45.42519
3277,3678,9.24131,45.42518
3278,3678,9.24431,45.42517
3279,2786,9.24731,45.42517
3280,2786,9.25032,45.42516
3281,2786,9.25332,45.42515
3282,2786,9.25633,45.42515
3283,2786,9.25933,45.42514
3284,2786,9.26233,45.42513
3285,2786,9.26534,45.42513
3286,2786,9.26834,45.42512
3287,2786,9.27135,45.42511
3288,2786,9.27435,45.4251
3289,2786,9.27735,45.4251
3290,2786,9.28036,45.42509
3291,2786,9.28336,45.42508
3292,2786,9.28637,45.42508
3293,2786,9.28937,45.42507
3294,3997,9.29237,45.42506
3295,3997,9.29538,45.42505
3296,3997,9.29838,45.42504
3297,3997,9.30139,45.42504
3298,3997,9.30439,45.42503
3299,3997,9.30739,45.42502
3300,3997,9.3104,45.42501
3301,4826,9.01301,45.42755
3302,4826,9.01601,45.42755
3303,4826,9.01902,45.42755
3304,4826,9.02202,45.42755
3305,4826,9.02502,45.42755
3306,3118,9.02803,45.42755
3307,3118,9.03103,45.42755
3308,3118,9.03404,45.42754
3309,3118,9.03704,45.42754
3310,3118,9.04004,45.42754
3311,3118,9.04305,45.42754
3312,3118,9.04605,45.42754
3313,3118,9.04906,45.42754
3314,3118,9.05206,45.42754
3315,3118,9.05506,45.42754
3316,3118,9.05807,45.42753
3317,3118,9.06107,45.42753
3318,3118,9.06408,45.42753
3319,3118,9.06708,45.42753
3320,3118,9.07008,45.42753
3321,3118,9.07309,45.42753
3322,3118,9.07609,45.42752
3323,3118,9.0791,45.42752
3324,3118,9.0821,45.42752
3325,3118,9.0851,45.42752
3326,3118,9.08811,45.42752
3327,3633,9.09111,45.42751
3328,3633,9.09412,45.42751
3329,3633,9.09712,45.42751
3330,3633,9.10013,45.42751
3331,3633,9.10313,45.4275
3332,3633,9.10613,45.4275
3333,3633,9.10914,45.4275
3334,3633,9.11214,45.42749
3335,3633,9.11515,45.42749
3336,3633,9.11815,45.42749
3337,3633,9.12115,45.42749
3338,3633,9.12416,45.42748
3339,3633,9.12716,45.42748
3340,3633,9.13017,45.42748
3341,3633,9.13317,45.42747
3342,3633,9.13617,45.42747
3343,3633,9.13918,45.42746
3344,3633,9.14218,45.42746
3345,3633,9.14519,45.42746
3346,3748,9.14819,45.42745
3347,3748,9.15119,45.42745
3348,3748,9.1542,45.42745
3349,3748,9.1572,45.42744
3350,3748,9.16021,45.42744
3351,3748,9.16321,45.42743
3352,3748,9.16621,45.42743
3353,3659,9.16922,45.42742
3354,3659,9.17222,45.42742
3355,3659,9.17523,45.42741
3356,3659,9.17823,45.42741
3357,3659,9.18124,45.42741
3358,3659,9.18424,45.4274
3359,3659,9.18724,45.4274
3360,3659,9.19025,45.42739
3361,3659,9.19325,45.42739
3362,3659,9.19626,45.42738
3363,2266,9.19926,45.42738
3364,2266,9.20226,45.42737
3365,2266,9.20527,45.42736
3366,2266,9.20827,45.42736
3367,2266,9.21128,45.42735
3368,2266,9.21428,45.42735
3369,2266,9.21728,45.42734
3370,2266,9.22029,45.42734
3371,3678,9.22329,45.42733
3372,3678,9.2263,45.42733
3373,3678,9.2293,45.42732
3374,3678,9.2323,45.42731
3375,3678,9.23531,45.42731
3376,3678,9.23831,45.4273
3377,3678,9.24132,45.42729
3378,3678,9.24432,45.42729
3379,2786,9.24732,45.42728
3380,2786,9.25033,45.42728
3381,2786,9.25333,45.42727
3382,2786,9.25634,45.42726
3383,2786,9.25934,45.42725
3384,2786,9.26234,45.42725
3385,2786,9.26535,45.42724
3386,2786,9.26835,45.42723
3387,2786,9.27136,45.42723
3388,2786,9.27436,45.42722
3389,2786,9.27736,45.42721
3390,2786,9.28037,45.42721
3391,2786,9.28337,45.4272
3392,2786,9.28638,45.42719
3393,2786,9.28938,45.42718
3394,3997,9.29238,45.42718
3395,3997,9.29539,45.42717
3396,3997,9.29839,45.42716
3397,3997,9.3014,45.42715
3398,3997,9.3044,45.42714
3399,3997,9.3074,45.42714
3400,3997,9.31041,45.42713
3401,4826,9.01301,45.42966
3402,4826,9.01601,45.42966
3403,4826,9.01902,45.42966
3404,4826,9.02202,45.42966
3405,4826,9.02502,45.42966
3406,4826,9.02803,45.42966
3407,3118,9.03103,45.42966
3408,3118,9.03404,45.42966
3409,3118,9.03704,45.42966
3410,3118,9.04005,45.42966
3411,3118,9.04305,45.42966
3412,3118,9.04605,45.42966
3413,3118,9.04906,45.42965
3414,3118,9.05206,45.42965
3415,3118,9.05507,45.42965
3416,3118,9.05807,45.42965
3417,3118,9.06107,45.42965
3418,3118,9.06408,45.42965
3419,3118,9.06708,45.42964
3420,3118,9.07009,45.42964
3421,3118,9.07309,45.42964
3422,3118,9.0761,45.42964
3423,3118,9.0791,45.42964
3424,3118,9.0821,45.42964
3425,3118,9.08511,45.42963
3426,3633,9.08811,45.42963
3427,3633,9.09112,45.42963
3428,3633,9.09412,45.42963
3429,3633,9.09712,45.42962
3430,3633,9.10013,45.42962
3431,3633,9.10313,45.42962
3432,3633,9.10614,45.42962
3433,3633,9.10914,45.42961
3434,3633,9.11215,45.42961
3435,3633,9.11515,45.42961
3436,3633,9.11815,45.4296
3437,3633,9.12116,45.4296
3438,3633,9.12416,45.4296
3439,3633,9.12717,45.42959
3440,3633,9.13017,45.42959
3441,3633,9.13318,45.42959
3442,3633,9.13618,45.42958
3443,3633,9.13918,45.42958
3444,3633,9.14219,45.42958
3445,3748,9.14519,45.42957
3446,3748,9.1482,45.42957
3447,3748,9.1512,45.42956
3448,3748,9.1542,45.42956
3449,3748,9.15721,45.42956
3450,3748,9.16021,45.42955
3451,3748,9.16322,45.42955
3452,3748,9.16622,45.42954
3453,3659,9.16923,45.42954
3454,3659,9.17223,45.42953
3455,3659,9.17523,45.42953
3456,3659,9.17824,45.42953
3457,3659,9.18124,45.42952
3458,3659,9.18425,45.42952
3459,3659,9.18725,45.42951
3460,3659,9.19025,45.42951
3461,3659,9.19326,45.4295
3462,2266,9.19626,45.4295
3463,2266,9.19927,45.42949
3464,2266,9.20227,45.42949
3465,2266,9.20528,45.42948
3466,2266,9.20828,45.42947
3467,2266,9.21128,45.42947
3468,2266,9.21429,45.42946
3469,2266,9.21729,45.42946
3470,3671,9.2203,45.42945
3471,3671,9.2233,45.42945
3472,3969,9.2263,45.42944
3473,3678,9.22931,45.42943
3474,3678,9.23231,45.42943
3475,3678,9.23532,45.42942
3476,3678,9.23832,45.42942
3477,3678,9.24133,45.42941
3478,3678,9.24433,45.4294
3479,2786,9.24733,45.4294
3480,2786,9.25034,45.42939
3481,2786,9.25334,45.42938
3482,2786,9.25635,45.42938
3483,2786,9.25935,45.42937
3484,2786,9.26235,45.42936
3485,2786,9.26536,45.42936
3486,2786,9.26836,45.42935
3487,2786,9.27137,45.42934
3488,2786,9.27437,45.42934
3489,2786,9.27737,45.42933
3490,3997,9.28038,45.42932
3491,3997,9.28338,45.42931
3492,3997,9.28639,45.42931
3493,3997,9.28939,45.4293
3494,3997,9.2924,45.42929
3495,3997,9.2954,45.42928
3496,3997,9.2984,45.42927
3497,3997,9.30141,45.42927
3498,3997,9.30441,45.42926
3499,3997,9.30742,45.42925
3500,3997,9.31042,45.42924
3501,4826,9.01301,45.43178
3502,4826,9.01601,45.43178
3503,4826,9.01902,45.43178
3504,4826,9.02202,45.43178
3505,4826,9.02503,45.43178
3506,4826,9.02803,45.43178
3507,4826,9.03103,45.43178
3508,3118,9.03404,45.43177
3509,3118,9.03704,45.43177
3510,3118,9.04005,45.43177
3511,3118,9.04305,45.43177
3512,3118,9.04606,45.43177
3513,3118,9.04906,45.43177
3514,3118,9.05206,45.43177
3515,3118,9.05507,45.43177
3516,3118,9.05807,45.43177
3517,3118,9.06108,45.43176
3518,3118,9.06408,45.43176
3519,3118,9.06709,45.43176
3520,3118,9.07009,45.43176
3521,3118,9.07309,45.43176
3522,3118,9.0761,45.43175
3523,3118,9.0791,45.43175
3524,3118,9.08211,45.43175
3525,3118,9.08511,45.43175
3526,3633,9.08812,45.43175
3527,3633,9.09112,45.43174
3528,3633,9.09412,45.43174
3529,3633,9.09713,45.43174
3530,3633,9.10013,45.43174
3531,3633,9.10314,45.43173
3532,3633,9.10614,45.43173
3533,3633,9.10915,45.43173
3534,3633,9.11215,45.43172
3535,3633,9.11515,45.43172
3536,3633,9.11816,45.43172
3537,3633,9.12116,45.43172
3538,3633,9.12417,45.43171
3539,3633,9.12717,45.43171
3540,3633,9.13018,45.43171
3541,3633,9.13318,45.4317
3542,3633,9.13618,45.4317
3543,3748,9.13919,45.4317
3544,3748,9.14219,45.43169
3545,3748,9.1452,45.43169
3546,3748,9.1482,45.43168
3547,3748,9.15121,45.43168
3548,3748,9.15421,45.43168
3549,3748,9.15721,45.43167
3550,3748,9.16022,45.43167
3551,3748,9.16322,45.43166
3552,3748,9.16623,45.43166
3553,3659,9.16923,45.43165
3554,3659,9.17224,45.43165
3555,3659,9.17524,45.43165
3556,3659,9.17824,45.43164
3557,3659,9.18125,45.43164
3558,3659,9.18425,45.43163
3559,3659,9.18726,45.43163
3560,3659,9.19026,45.43162
3561,3659,9.19327,45.43162
3562,2266,9.19627,45.43161
3563,2266,9.19927,45.43161
3564,2266,9.20228,45.4316
3565,2266,9.20528,45.4316
3566,2266,9.20829,45.43159
3567,2266,9.21129,45.43158
3568,2266,9.2143,45.43158
3569,3671,9.2173,45.43157
3570,3671,9.2203,45.43157
3571,3671,9.22331,45.43156
3572,3671,9.22631,45.43156
3573,3671,9.22932,45.43155
3574,3678,9.23232,45.43154
3575,3678,9.23533,45.43154
3576,3678,9.23833,45.43153
3577,3678,9.24133,45.43152
3578,3678,9.24434,45.43152
3579,3678,9.24734,45.43151
3580,2786,9.25035,45.43151
3581,2786,9.25335,45.4315
3582,2786,9.25636,45.43149
3583,2786,9.25936,45.43149
3584,2786,9.26236,45.43148
3585,2786,9.26537,45.43147
3586,2786,9.26837,45.43146
3587,2786,9.27138,45.43146
3588,2786,9.27438,45.43145
3589,2786,9.27739,45.43144
3590,3997,9.28039,45.43144
3591,3997,9.28339,45.43143
3592,3997,9.2864,45.43142
3593,3997,9.2894,45.43141
3594,3997,9.29241,45.43141
3595,3997,9.29541,45.4314
3596,3997,9.29841,45.43139
3597,3997,9.30142,45.43138
3598,3997,9.30442,45.43137
3599,3997,9.30743,45.43137
3600,3997,9.31043,45.43136
3601,4826,9.01301,45.43389
3602,4826,9.01601,45.43389
3603,4826,9.01902,45.43389
3604,4826,9.02202,45.43389
3605,4826,9.02503,45.43389
3606,3806,9.02803,45.43389
3607,3806,9.03103,45.43389
3608,3118,9.03404,45.43389
3609,3118,9.03704,45.43389
3610,3118,9.04005,45.43389
3611,3118,9.04305,45.43389
3612,3118,9.04606,45.43389
3613,3118,9.04906,45.43388
3614,3118,9.05207,45.43388
3615,3118,9.05507,45.43388
3616,3118,9.05807,45.43388
3617,3118,9.06108,45.43388
3618,3118,9.06408,45.43388
3619,3118,9.06709,45.43388
3620,3118,9.07009,45.43387
3621,3118,9.0731,45.43387
3622,3118,9.0761,45.43387
3623,3118,9.07911,45.43387
3624,3118,9.08211,45.43387
3625,3633,9.08511,45.43386
3626,3633,9.08812,45.43386
3627,3633,9.09112,45.43386
3628,3633,9.09413,45.43386
3629,3633,9.09713,45.43385
3630,3633,9.10014,45.43385
3631,3633,9.10314,45.43385
3632,3633,9.10615,45.43385
3633,3633,9.10915,45.43384
3634,3633,9.11215,45.43384
3635,3633,9.11516,45.43384
3636,3633,9.11816,45.43383
3637,3633,9.12117,45.43383
3638,3633,9.12417,45.43383
3639,3633,9.12718,45.43382
3640,3633,9.13018,45.43382
3641,3633,9.13318,45.43382
3642,3748,9.13619,45.43381
3643,3748,9.13919,45.43381
3644,3748,9.1422,45.43381
3645,3748,9.1452,45.4338
3646,3748,9.14821,45.4338
3647,3748,9.15121,45.4338
3648,3748,9.15422,45.43379
3649,3748,9.15722,45.43379
3650,3748,9.16022,45.43378
3651,3748,9.16323,45.43378
3652,3748,9.16623,45.43377
3653,3748,9.16924,45.43377
3654,3659,9.17224,45.43377
3655,3659,9.17525,45.43376
3656,3659,9.17825,45.43376
3657,3659,9.18126,45.43375
3658,3659,9.18426,45.43375
3659,3659,9.18726,45.43374
3660,3659,9.19027,45.43374
3661,3659,9.19327,45.43373
3662,3659,9.19628,45.43373
3663,2266,9.19928,45.43372
3664,2266,9.20229,45.43372
3665,2266,9.20529,45.43371
3666,2266,9.20829,45.43371
3667,3969,9.2113,45.4337
3668,3969,9.2143,45.43369
3669,3671,9.21731,45.43369
3670,3671,9.22031,45.43368
3671,3671,9.22332,45.43368
3672,3671,9.22632,45.43367
3673,3671,9.22933,45.43367
3674,3678,9.23233,45.43366
3675,3678,9.23533,45.43365
3676,3678,9.23834,45.43365
3677,3678,9.24134,45.43364
3678,3678,9.24435,45.43363
3679,3678,9.24735,45.43363
3680,3678,9.25036,45.43362
3681,2786,9.25336,45.43361
3682,2786,9.25636,45.43361
3683,2786,9.25937,45.4336
3684,2786,9.26237,45.43359
3685,2786,9.26538,45.43359
3686,2786,9.26838,45.43358
3687,2786,9.27139,45.43357
3688,2786,9.27439,45.43357
3689,3997,9.2774,45.43356
3690,3997,9.2804,45.43355
3691,3997,9.2834,45.43354
3692,3997,9.28641,45.43354
3693,3997,9.28941,45.43353
3694,3997,9.29242,45.43352
3695,3997,9.29542,45.43351
3696,3997,9.29843,45.43351
3697,3997,9.30143,45.4335
3698,3997,9.30443,45.43349
3699,3997,9.30744,45.43348
3700,3997,9.31044,45.43347
3701,4826,9.01301,45.43601
3702,4826,9.01601,45.43601
3703,4826,9.01902,45.43601
3704,4826,9.02202,45.43601
3705,3806,9.02503,45.43601
3706,3806,9.02803,45.43601
3707,3806,9.03104,45.43601
3708,3806,9.03404,45.43601
3709,3118,9.03705,45.436
3710,3118,9.04005,45.436
3711,3118,9.04305,45.436
3712,3118,9.04606,45.436
3713,3118,9.04906,45.436
3714,3118,9.05207,45.436
3715,3118,9.05507,45.436
3716,3118,9.05808,45.436
3717,3118,9.06108,45.43599
3718,3118,9.06409,45.43599
3719,3118,9.06709,45.43599
3720,3118,9.0701,45.43599
3721,3118,9.0731,45.43599
3722,4028,9.0761,45.43599
3723,4028,9.07911,45.43598
3724,4028,9.08211,45.43598
3725,3633,9.08512,45.43598
3726,3633,9.08812,45.43598
3727,3633,9.09113,45.43597
3728,3633,9.09413,45.43597
3729,4028,9.09714,45.43597
3730,4028,9.10014,45.43597
3731,3633,9.10314,45.43596
3732,3633,9.10615,45.43596
3733,3633,9.10915,45.43596
3734,3633,9.11216,45.43596
3735,3633,9.11516,45.43595
3736,3633,9.11817,45.43595
3737,3633,9.12117,45.43595
3738,3633,9.12418,45.43594
3739,3633,9.12718,45.43594
3740,4239,9.13019,45.43594
3741,3748,9.13319,45.43593
3742,3748,9.13619,45.43593
3743,3748,9.1392,45.43593
3744,3748,9.1422,45.43592
3745,3748,9.14521,45.43592
3746,3748,9.14821,45.43591
3747,3748,9.15122,45.43591
3748,3748,9.15422,45.43591
3749,3748,9.15723,45.4359
3750,3748,9.16023,45.4359
3751,3748,9.16324,45.43589
3752,3748,9.16624,45.43589
3753,3748,9.16924,45.43589
3754,3659,9.17225,45.43588
3755,3659,9.17525,45.43588
3756,3659,9.17826,45.43587
3757,3659,9.18126,45.43587
3758,3659,9.18427,45.43586
3759,3659,9.18727,45.43586
3760,3659,9.19028,45.43585
3761,3659,9.19328,45.43585
3762,3659,9.19628,45.43584
3763,3659,9.19929,45.43584
3764,2266,9.20229,45.43583
3765,2266,9.2053,45.43583
3766,3969,9.2083,45.43582
3767,3969,9.21131,45.43582
3768,3969,9.21431,45.43581
3769,3969,9.21732,45.4358
3770,3671,9.22032,45.4358
3771,3671,9.22333,45.43579
3772,3671,9.22633,45.43579
3773,3671,9.22933,45.43578
3774,3678,9.23234,45.43577
3775,3678,9.23534,45.43577
3776,3678,9.23835,45.43576
3777,3678,9.24135,45.43576
3778,3678,9.24436,45.43575
3779,3678,9.24736,45.43574
3780,3678,9.25037,45.43574
3781,3678,9.25337,45.43573
3782,2786,9.25637,45.43572
3783,2786,9.25938,45.43572
3784,2786,9.26238,45.43571
3785,2786,9.26539,45.4357
3786,3685,9.26839,45.4357
3787,2786,9.2714,45.43569
3788,2786,9.2744,45.43568
3789,3997,9.27741,45.43567
3790,3997,9.28041,45.43567
3791,3997,9.28341,45.43566
3792,3997,9.28642,45.43565
3793,3997,9.28942,45.43564
3794,3997,9.29243,45.43564
3795,3997,9.29543,45.43563
3796,3997,9.29844,45.43562
3797,3997,9.30144,45.43561
3798,3997,9.30445,45.4356
3799,3997,9.30745,45.4356
3800,3997,9.31046,45.43559
3801,4826,9.01301,45.43813
3802,4826,9.01601,45.43812
3803,4826,9.01902,45.43812
3804,3806,9.02202,45.43812
3805,3806,9.02503,45.43812
3806,3806,9.02803,45.43812
3807,3806,9.03104,45.43812
3808,3806,9.03404,45.43812
3809,3806,9.03705,45.43812
3810,3118,9.04005,45.43812
3811,3118,9.04306,45.43812
3812,3118,9.04606,45.43812
3813,3118,9.04907,45.43812
3814,3118,9.05207,45.43811
3815,3118,9.05507,45.43811
3816,3118,9.05808,45.43811
3817,3118,9.06108,45.43811
3818,3118,9.06409,45.43811
3819,3118,9.06709,45.43811
3820,3118,9.0701,45.4381
3821,4028,9.0731,45.4381
3822,4028,9.07611,45.4381
3823,4028,9.07911,45.4381
3824,4028,9.08212,45.4381
3825,4028,9.08512,45.43809
3826,4028,9.08813,45.43809
3827,4028,9.09113,45.43809
3828,4028,9.09413,45.43809
3829,4028,9.09714,45.43808
3830,4028,9.10014,45.43808
3831,4028,9.10315,45.43808
3832,3633,9.10615,45.43808
3833,3633,9.10916,45.43807
3834,3633,9.11216,45.43807
3835,3633,9.11517,45.43807
3836,3633,9.11817,45.43806
3837,3633,9.12118,45.43806
3838,3633,9.12418,45.43806
3839,4239,9.12719,45.43806
3840,4239,9.13019,45.43805
3841,4239,9.13319,45.43805
3842,4239,9.1362,45.43804
3843,3748,9.1392,45.43804
3844,3748,9.14221,45.43804
3845,3748,9.14521,45.43803
3846,3748,9.14822,45.43803
3847,3748,9.15122,45.43803
3848,3748,9.15423,45.43802
3849,3748,9.15723,45.43802
3850,3748,9.16024,45.43801
3851,3748,9.16324,45.43801
3852,3748,9.16625,45.438
3853,3748,9.16925,45.438
3854,3659,9.17226,45.438
3855,3659,9.17526,45.43799
3856,3659,9.17826,45.43799
3857,3659,9.18127,45.43798
3858,3659,9.18427,45.43798
3859,3659,9.18728,45.43797
3860,3659,9.19028,45.43797
3861,3659,9.19329,45.43796
3862,3659,9.19629,45.43796
3863,3659,9.1993,45.43795
3864,2266,9.2023,45.43795
3865,3964,9.20531,45.43794
3866,3969,9.20831,45.43794
3867,3969,9.21132,45.43793
3868,3969,9.21432,45.43792
3869,3969,9.21732,45.43792
3870,3969,9.22033,45.43791
3871,3671,9.22333,45.43791
3872,3671,9.22634,45.4379
3873,3671,9.22934,45.4379
3874,3678,9.23235,45.43789
3875,3678,9.23535,45.43788
3876,3678,9.23836,45.43788
3877,3678,9.24136,45.43787
3878,3678,9.24437,45.43786
3879,3678,9.24737,45.43786
3880,3678,9.25037,45.43785
3881,3678,9.25338,45.43784
3882,4379,9.25638,45.43784
3883,4379,9.25939,45.43783
3884,4379,9.26239,45.43782
3885,4379,9.2654,45.43782
3886,4379,9.2684,45.43781
3887,2786,9.27141,45.4378
3888,2786,9.27441,45.4378
3889,3997,9.27742,45.43779
3890,3997,9.28042,45.43778
3891,3997,9.28343,45.43777
3892,3997,9.28643,45.43777
3893,3997,9.28943,45.43776
3894,3997,9.29244,45.43775
3895,3997,9.29544,45.43774
3896,3997,9.29845,45.43774
3897,3997,9.30145,45.43773
3898,3997,9.30446,45.43772
3899,3997,9.30746,45.43771
3900,3997,9.31047,45.4377
3901,4826,9.01301,45.44024
3902,4826,9.01601,45.44024
3903,4826,9.01902,45.44024
3904,3806,9.02202,45.44024
3905,3806,9.02503,45.44024
3906,3806,9.02803,45.44024
3907,3806,9.03104,45.44024
3908,3806,9.03404,45.44024
3909,3806,9.03705,45.44024
3910,3118,9.04005,45.44023
3911,3118,9.04306,45.44023
3912,3118,9.04606,45.44023
3913,3118,9.04907,45.44023
3914,3118,9.05207,45.44023
3915,3118,9.05508,45.44023
3916,3118,9.05808,45.44023
3917,3118,9.06109,45.44022
3918,3118,9.06409,45.44022
3919,3118,9.0671,45.44022
3920,4028,9.0701,45.44022
3921,4028,9.0731,45.44022
3922,4028,9.07611,45.44022
3923,4028,9.07911,45.44021
3924,4028,9.08212,45.44021
3925,4028,9.08512,45.44021
3926,4028,9.08813,45.44021
3927,4028,9.09113,45.4402
3928,4028,9.09414,45.4402
3929,4028,9.09714,45.4402
3930,4028,9.10015,45.4402
3931,4028,9.10315,45.44019
3932,3633,9.10616,45.44019
3933,3633,9.10916,45.44019
3934,3633,9.11217,45.44019
3935,3633,9.11517,45.44018
3936,3633,9.11818,45.44018
3937,4239,9.12118,45.44018
3938,4239,9.12419,45.44017
3939,4239,9.12719,45.44017
3940,4239,9.1302,45.44017
3941,4239,9.1332,45.44016
3942,4239,9.1362,45.44016
3943,3748,9.13921,45.44016
3944,3748,9.14221,45.44015
3945,3748,9.14522,45.44015
3946,3748,9.14822,45.44014
3947,3748,9.15123,45.44014
3948,3748,9.15423,45.44014
